#description: MAxO/HPO curation file: diagnostic observability of HPO terms
#version: 2023-06-11
hpo_id	hpo_label	predicate_id	maxo_id	maxo_label	creator_id
HP:0031809	Archibald's sign	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0005720	Shortening of all metacarpals	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0010030	Osteolytic defects of the 1st metacarpal	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0010033	Triangular shaped 1st metacarpal	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0010034	Short 1st metacarpal	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0010035	Aplasia of the 1st metacarpal	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0010036	Aplasia/Hypoplasia of the 2nd metacarpal	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0010037	Aplasia of the 2nd metacarpal	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0010038	Short 2nd metacarpal	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0006108	Tapered metacarpals	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0010039	Aplasia/Hypoplasia of the 3rd metacarpal	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0006086	Thin metacarpal cortices	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009700	Finger symphalangism	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009178	Symphalangism of middle phalanx of 5th finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009574	Symphalangism of middle phalanx of 2nd finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009477	Proximal/middle symphalangism of 4th finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009656	Symphalangism of the thumb	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009579	Proximal/middle symphalangism of the 2nd finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0001204	Distal symphalangism of hands	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0006152	Proximal symphalangism of hands	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0004218	Symphalangism of the 5th finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009305	Distal/middle symphalangism of 4th finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009244	Distal/middle symphalangism of 5th finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009426	Distal/middle symphalangism of 3rd finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009445	Symphalangism of the 3rd finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009482	Proximal/middle symphalangism of 3rd finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009563	Distal/middle symphalangism of 2nd finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009545	Symphalangism of the 2nd finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009308	Symphalangism of middle phalanx of 4th finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009586	Symphalangism affecting the proximal phalanx of the 2nd finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0004197	Symphalangism of the 4th finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009232	Symphalangism affecting the proximal phalanx of the 5th finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009314	Symphalangism affecting the proximal phalanx of the 4th finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009435	Symphalangism of middle phalanx of 3rd finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009455	Symphalangism affecting the proximal phalanx of the 3rd finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009177	Proximal/middle symphalangism of 5th finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0005927	Aplasia/hypoplasia involving bones of the hand	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009601	Aplasia/Hypoplasia of the thumb	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0005819	Short middle phalanx of finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0006209	Partial-complete absence of 5th phalanges	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0200055	Small hand	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009882	Short distal phalanx of finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009778	Short thumb	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009777	Absent thumb	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009660	Short phalanx of the thumb	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009776	Adactyly	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009162	Absent middle phalanx of 5th finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009881	Aplasia of the distal phalanges of the hand	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0030033	Small finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009439	Short middle phalanx of the 3rd finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009438	Absent middle phalanx of 3rd finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009659	Partial absence of thumb	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0006265	Aplasia/Hypoplasia of fingers	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0006264	Aplasia/Hypoplasia of the 2nd finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009272	Aplasia/Hypoplasia of the 4th finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0006262	Aplasia/Hypoplasia of the 5th finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009381	Short finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009380	Aplasia of the fingers	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009318	Aplasia/Hypoplasia of the 3rd finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009650	Short distal phalanx of the thumb	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0006144	Shortening of all proximal phalanges of the fingers	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009429	Aplasia of the distal phalanx of the 3rd finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009649	Aplasia of the distal phalanx of the thumb	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009536	Short 2nd finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009535	Aplasia of the 2nd finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009597	Short proximal phalanx of the 2nd finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009596	Aplasia of the proximal phalanx of the 2nd finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009301	Short proximal phalanx of the 4th finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009638	Short proximal phalanx of thumb	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009637	Absent proximal phalanx of thumb	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0004180	Short distal phalanx of the 3rd finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009246	Aplasia of the distal phalanx of the 5th finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0010242	Aplasia of the proximal phalanges of the hand	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0010241	Short proximal phalanx of finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0004227	Short distal phalanx of the 5th finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0005726	Thumbs hypoplastic with bulbous tips	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009461	Short 3rd finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009460	Aplasia of the 3rd finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009577	Short middle phalanx of the 2nd finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009576	Absent middle phalanx of 2nd finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0006118	Shortening of all distal phalanges of the fingers	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0010239	Aplasia of the middle phalanx of the hand	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009238	Aplasia of the 5th finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009237	Short 5th finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0006110	Shortening of all middle phalanges of the fingers	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009459	Short proximal phalanx of the 3rd finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009298	Aplasia of the proximal phalanx of the 4th finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009458	Aplasia of the proximal phalanx of the 3rd finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009295	Short middle phalanx of the 4th finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009294	Absent middle phalanx of 4th finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009291	Aplasia of the distal phalanx of the 4th finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009290	Short distal phalanx of the 4th finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0004050	Absent hand	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009566	Short distal phalanx of the 2nd finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009565	Aplasia of the distal phalanx of the 2nd finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009226	Short proximal phalanx of the 5th finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009225	Aplasia of the proximal phalanx of the 5th finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0006165	Proportionate shortening of all digits	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009281	Aplasia of the 4th finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009280	Short 4th finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0005918	Abnormal finger phalanx morphology	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0006045	Short pointed phalanges	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0005844	Rounded middle phalanx of finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0006019	Reduced proximal interphalangeal joint space	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009379	Rhomboid or triangular shaped 5th finger distal phalanx	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009378	Triangular shaped phalanges of the 5th finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009376	Aplasia/Hypoplasia of the phalanges of the 5th finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009375	Bullet-shaped phalanges of the 5th finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009374	Broad phalanges of the 5th finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009998	Complete duplication of phalanx of hand	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009999	Partial duplication of the phalanx of hand	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009996	Partial duplication of the proximal phalanx of the 5th finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009997	Duplication of phalanx of hand	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009994	Partial duplication of the distal phalanx of the 5th finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009995	Partial duplication of the middle phalanx of the 5th finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009992	Complete duplication of the middle phalanx of the 5th finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009993	Complete duplication of the proximal phalanx of the 5th finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009990	Duplication of the proximal phalanx of the 5th finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009991	Complete duplication of the distal phalanx of the 5th finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009358	Abnormality of the proximal phalanx of the 3rd finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009357	Abnormality of the distal phalanx of the 3rd finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0005807	Absent distal phalanges	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009989	Duplication of the middle phalanx of the 5th finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009988	Duplication of the distal phalanx of the 5th finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009987	Partial duplication of the phalanges of the 5th finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009986	Complete duplication of the phalanges of the 5th finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009985	Duplication of phalanx of 5th finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0012314	Bouchard's node	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009658	Aplasia/Hypoplasia of the phalanges of the thumb	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0012313	Heberden's node	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009654	Osteolytic defect of thumb phalanx	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009653	Curved thumb phalanx	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009652	Bullet-shaped thumb phalanx	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009648	Triangular shaped distal phalanx of the thumb	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009645	Osteolytic defect of the distal phalanx of the thumb	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009644	Curved distal phalanx of the thumb	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009643	Bullet-shaped distal phalanx of the thumb	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009636	Triangular shaped proximal phalanx of the thumb	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009635	Synostosis of thumb phalanx	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009633	Osteolytic defect of the proximal phalanx of the thumb	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009632	Curved proximal phalanx of the thumb	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009631	Bullet-shaped proximal phalanx of the thumb	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009316	Abnormal 3rd finger phalanx morphology	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009315	Triangular shaped proximal phalanx of the 4th finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009312	Osteolytic defects of the proximal phalanx of the 4th finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009311	Bullet-shaped proximal phalanx of the 4th finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009310	Broad proximal phalanx of the 4th finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009944	Partial duplication of thumb phalanx	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009943	Complete duplication of thumb phalanx	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009942	Duplication of thumb phalanx	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0031010	Hyperphalangy of the 3rd finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009629	Aplasia/Hypoplasia of the proximal phalanx of the thumb	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0004269	Subluxation of the small joints of the hand	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0004267	Narrow small joints of the hand	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009309	Triangular shaped middle phalanx of the 4th finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009306	Triangular shaped distal phalanx of the 4th finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009303	Osteolytic defects of the distal phalanx of the 4th finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009302	Bullet-shaped distal phalanx of the 4th finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0006193	Thimble-shaped middle phalanges of hand	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0006192	Tapered phalanx of finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009300	Aplasia/Hypoplasia of the proximal phalanx of the 4th finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009614	Bifid proximal phalanx of the thumb	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009613	Duplication of the proximal phalanx of the thumb	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009612	Duplication of the distal phalanx of the thumb	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009611	Bifid distal phalanx of the thumb	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0006185	Enlarged proximal interphalangeal joints	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009608	Complete duplication of proximal phalanx of the thumb	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009606	Complete duplication of distal phalanx of the thumb	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0006175	Proximal phalangeal periosteal thickening	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0006170	Chess-pawn distal phalanges	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0006167	Prominent proximal interphalangeal joints	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0006163	Enlarged metacarpophalangeal joints	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0006162	Soft tissue swelling of interphalangeal joints	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0004226	Curved distal phalanx of the 5th finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0004225	Abnormality of the distal phalanx of the 5th finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0006155	Long phalanx of finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0004219	Abnormality of the middle phalanx of the 5th finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0004216	Osteolytic defects of the phalanges of the 5th finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0004214	Curved phalanges of the 5th finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0004213	Abnormal 5th finger phalanx morphology	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0006147	Progressive fusion 2nd-5th pip joints	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009192	Aplasia/Hypoplasia of the proximal phalanx of the 5th finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009182	Triangular shaped middle phalanx of the 5th finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0006129	Drumstick terminal phalanges	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0006127	Long proximal phalanx of finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009173	Curved middle phalanx of the 5th finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009172	Abnormal 4th finger phalanx morphology	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009170	Osteolytic defects of the middle phalanx of the 5th finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0006112	Expanded phalanges with widened medullary cavities	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009169	Broad middle phalanx of the 5th finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009168	Bullet-shaped middle phalanx of the 5th finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009161	Aplasia/Hypoplasia of the middle phalanx of the 5th finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009150	Abnormality of the proximal phalanx of the 5th finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0030368	Hyperphalangy of the 2nd finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0030367	Finger hyperphalangy	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0005910	Rhomboid or triangular shaped 5th finger middle phalanx	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009774	Triangular shaped phalanges of the hand	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009773	Symphalangism affecting the phalanges of the hand	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009770	Curved phalanges of the hand	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009771	Osteolytic defects of the phalanges of the hand	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009457	Aplasia/Hypoplasia of the proximal phalanx of the 3rd finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009456	Triangular shaped proximal phalanx of the 3rd finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009453	Osteolytic defects of the proximal phalanx of the 3rd finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009452	Curved proximal phalanx of the 3rd finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009451	Bullet-shaped proximal phalanx of the 3rd finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009450	Broad proximal phalanx of the 3rd finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009769	Bullet-shaped phalanges of the hand	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009768	Broad phalanges of the hand	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009767	Aplasia/Hypoplasia of the phalanges of the hand	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009447	Aplasia/Hypoplasia of the phalanges of the 3rd finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009446	Triangular shaped phalanges of the 3rd finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009443	Osteolytic defects of the phalanges of the 3rd finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009442	Curved phalanges of the 3rd finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009441	Bullet-shaped phalanges of the 3rd finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009440	Broad phalanges of the 3rd finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0011929	Hypersegmentation of proximal phalanx of third finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009437	Aplasia/Hypoplasia of the middle phalanx of the 3rd finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
HP:0009436	Triangular shaped middle phalanx of the 3rd finger	is_observable_through	MAXO:0035001	hand radiography	ORCID:0000-0002-0736-9199
